,last_name,first_name,player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
0,Kwan, Steven,680757,CLE,FF,4-Seamer,-0.4,-3,664,45.8,148,0.283,0.37,0.346,7.8,10.1,9.3,0.28,0.343,0.328,17.7
1,Trout, Mike,545361,LAA,FF,4-Seamer,0.3,2,703,48.9,143,0.211,0.421,0.355,28.2,28.7,19.2,0.254,0.523,0.407,54.1
2,Bregman, Alex,608324,HOU,FF,4-Seamer,0.9,4,428,33.0,140,0.239,0.385,0.334,9.3,7.1,10.4,0.275,0.445,0.368,36.1
3,Semien, Marcus,543760,TEX,FF,4-Seamer,-0.6,-3,461,33.0,128,0.221,0.389,0.32,10.5,9.4,10.7,0.267,0.457,0.351,48.0
4,Olson, Matt,621566,ATL,FF,4-Seamer,0.8,5,601,38.8,125,0.238,0.533,0.382,33.3,24.8,17.5,0.266,0.567,0.405,66.2
5,Crawford, J.P.,641487,SEA,FF,4-Seamer,1.2,6,498,39.7,124,0.294,0.431,0.395,10.3,12.9,11.8,0.304,0.45,0.388,39.1
6,Goldschmidt, Paul,502671,STL,FF,4-Seamer,-0.8,-4,485,34.3,124,0.226,0.387,0.332,24.1,21.8,17.3,0.274,0.492,0.379,62.0
7,Lowe, Nathaniel,663993,TEX,FF,4-Seamer,0.8,5,568,38.5,124,0.327,0.548,0.426,18.3,22.6,17.7,0.301,0.488,0.395,55.3
8,Yoshida, Masataka,807799,BOS,FF,4-Seamer,2.3,9,416,35.5,124,0.391,0.564,0.475,7.5,4.8,7.1,0.325,0.521,0.401,52.9
9,Straw, Myles,664702,CLE,FF,4-Seamer,-1.4,-7,495,45.6,122,0.243,0.28,0.289,15.4,21.3,19.3,0.258,0.32,0.308,33.3
10,Marte, Ketel,606466,AZ,FF,4-Seamer,1.9,7,377,31.2,121,0.3,0.49,0.397,10.6,11.6,14.4,0.294,0.457,0.379,37.5
11,Ward, Taylor,621493,LAA,FF,4-Seamer,-0.6,-3,445,35.8,121,0.239,0.44,0.332,19.5,20.7,17.5,0.254,0.518,0.362,51.2
12,Noda, Ryan,676116,OAK,FF,4-Seamer,0.9,5,518,42.8,119,0.28,0.419,0.395,36.5,38.7,28.2,0.203,0.377,0.351,44.7
13,Nimmo, Brandon,607043,NYM,FF,4-Seamer,1.4,8,557,39.3,118,0.306,0.5,0.406,22.0,23.7,16.4,0.29,0.492,0.396,55.7
14,Witt Jr., Bobby,677951,KC,FF,4-Seamer,-2.0,-9,454,35.8,116,0.206,0.353,0.288,23.4,25.9,21.7,0.254,0.461,0.347,49.3
15,Rutschman, Adley,668939,BAL,FF,4-Seamer,1.1,6,514,36.3,116,0.302,0.49,0.396,10.0,10.3,9.3,0.282,0.485,0.386,47.1
16,Suárez, Eugenio,553993,SEA,FF,4-Seamer,0.8,3,449,32.3,115,0.232,0.4,0.346,29.5,21.7,17.1,0.279,0.688,0.452,56.3
17,Torkelson, Spencer,679529,DET,FF,4-Seamer,-0.4,-1,408,30.5,115,0.25,0.46,0.34,19.6,19.1,20.6,0.283,0.537,0.384,58.8
18,García, Adolis,666969,TEX,FF,4-Seamer,0.5,2,458,34.7,114,0.219,0.521,0.35,31.8,33.3,27.7,0.216,0.485,0.35,54.1
19,Rizzo, Anthony,519203,NYY,FF,4-Seamer,1.4,6,413,34.3,113,0.308,0.5,0.386,18.8,23.0,20.0,0.264,0.469,0.341,41.0
20,Tucker, Kyle,663656,HOU,FF,4-Seamer,1.9,8,401,34.0,112,0.337,0.505,0.408,12.4,9.8,10.1,0.322,0.592,0.436,56.5
21,McNeil, Jeff,643446,NYM,FF,4-Seamer,-0.8,-3,421,38.6,111,0.221,0.305,0.31,7.3,9.9,12.2,0.206,0.29,0.281,34.1
22,Varsho, Daulton,662139,TOR,FF,4-Seamer,-1.3,-5,437,35.4,111,0.224,0.439,0.323,24.0,23.4,20.0,0.197,0.381,0.298,42.5
23,Turner, Justin,457759,BOS,FF,4-Seamer,-0.3,-2,513,36.2,111,0.247,0.423,0.338,17.3,15.3,10.8,0.263,0.509,0.373,48.8
24,Profar, Jurickson,595777,COL,FF,4-Seamer,0.5,3,484,38.5,110,0.278,0.422,0.376,15.9,15.5,12.1,0.251,0.332,0.336,29.7
25,Devers, Rafael,646240,BOS,FF,4-Seamer,0.8,4,466,36.5,110,0.223,0.5,0.353,34.6,30.0,20.9,0.235,0.557,0.384,61.3
26,Arraez, Luis,650333,MIA,FF,4-Seamer,2.1,9,407,36.7,109,0.396,0.563,0.45,6.5,4.6,5.9,0.344,0.476,0.396,29.7
27,Ruiz, Esteury,665923,OAK,FF,4-Seamer,0.3,1,418,35.3,109,0.266,0.34,0.338,17.9,11.0,11.4,0.233,0.308,0.295,16.9
28,Lindor, Francisco,596019,NYM,FF,4-Seamer,0.9,4,486,35.5,108,0.236,0.517,0.363,21.7,14.8,11.8,0.261,0.562,0.402,51.3
29,Freeman, Freddie,518692,LAD,FF,4-Seamer,2.7,10,389,29.4,108,0.356,0.663,0.444,16.1,16.7,17.3,0.35,0.681,0.44,48.2
30,Stott, Bryson,681082,PHI,FF,4-Seamer,-1.0,-6,591,42.6,108,0.306,0.429,0.344,13.8,17.6,9.8,0.28,0.407,0.321,37.8
31,India, Jonathan,663697,CIN,FF,4-Seamer,0.8,3,422,29.4,106,0.302,0.453,0.396,11.8,9.4,8.8,0.316,0.57,0.434,52.6
32,McKinstry, Zach,656716,DET,FF,4-Seamer,-0.6,-3,440,45.6,106,0.244,0.314,0.324,16.1,13.2,12.6,0.285,0.427,0.375,40.5
33,Santander, Anthony,623993,BAL,FF,4-Seamer,0.6,3,473,35.8,105,0.242,0.526,0.357,26.1,31.4,21.0,0.212,0.452,0.319,48.4
34,Giménez, Andrés,665926,CLE,FF,4-Seamer,-0.3,-1,440,39.8,105,0.261,0.446,0.343,28.1,14.3,11.3,0.225,0.361,0.302,32.1
35,Grossman, Robbie,543257,TEX,FF,4-Seamer,2.0,7,357,36.9,105,0.261,0.443,0.359,10.8,17.1,18.6,0.239,0.42,0.342,42.3
36,Casas, Triston,671213,BOS,FF,4-Seamer,-1.5,-5,340,31.6,105,0.241,0.437,0.345,18.8,21.0,21.8,0.258,0.552,0.405,50.7
37,Turner, Trea,607208,PHI,FF,4-Seamer,-1.9,-8,428,32.3,105,0.204,0.357,0.278,23.3,20.0,18.9,0.252,0.468,0.33,45.5
38,Verdugo, Alex,657077,BOS,FF,4-Seamer,0.4,2,466,37.1,105,0.284,0.511,0.397,6.5,7.6,7.3,0.329,0.548,0.425,45.7
39,Heim, Jonah,641680,TEX,FF,4-Seamer,1.6,7,454,42.4,105,0.287,0.511,0.379,22.4,21.0,16.1,0.254,0.471,0.344,34.2
40,Happ, Ian,664023,CHC,FF,4-Seamer,0.2,1,546,37.9,104,0.247,0.383,0.366,24.1,23.1,13.5,0.227,0.391,0.359,45.6
41,Melendez, MJ,669004,KC,FF,4-Seamer,-1.1,-5,449,37.0,104,0.19,0.31,0.303,37.0,27.9,22.1,0.206,0.398,0.329,59.6
42,Swanson, Dansby,621020,CHC,FF,4-Seamer,0.1,0,356,26.6,104,0.256,0.456,0.364,23.2,20.2,17.9,0.31,0.681,0.455,53.6
43,Smith, Dominic,642086,WSH,FF,4-Seamer,-0.6,-3,437,35.8,104,0.227,0.284,0.307,13.3,15.4,12.2,0.26,0.418,0.352,40.3
44,Benintendi, Andrew,643217,CWS,FF,4-Seamer,-0.1,0,412,35.2,103,0.258,0.344,0.326,15.8,13.6,14.0,0.295,0.413,0.344,29.1
45,Wade Jr., LaMonte,664774,SF,FF,4-Seamer,1.4,6,457,37.2,103,0.346,0.593,0.473,18.1,17.5,13.7,0.258,0.452,0.377,40.0
46,Riley, Austin,663586,ATL,FF,4-Seamer,-1.0,-5,485,34.8,102,0.228,0.424,0.329,28.3,27.5,18.1,0.231,0.467,0.327,50.8
47,De La Cruz, Bryan,650559,MIA,FF,4-Seamer,-0.6,-2,390,30.5,102,0.278,0.456,0.343,28.9,32.4,24.3,0.247,0.42,0.324,55.0
48,McMahon, Ryan,641857,COL,FF,4-Seamer,0.9,5,591,42.4,102,0.299,0.621,0.431,29.6,33.3,18.3,0.291,0.656,0.441,60.4
49,Hoerner, Nico,663538,CHC,FF,4-Seamer,0.4,2,354,29.2,101,0.309,0.468,0.369,5.9,6.9,6.2,0.32,0.426,0.35,39.1
50,Yelich, Christian,592885,MIL,FF,4-Seamer,1.0,4,434,31.9,101,0.333,0.605,0.467,19.2,19.8,15.7,0.337,0.607,0.46,60.7
51,Schwarber, Kyle,656941,PHI,FF,4-Seamer,-1.6,-6,409,29.1,101,0.189,0.422,0.303,28.4,27.7,26.4,0.202,0.442,0.316,53.2
52,Ramírez, José,608070,CLE,FF,4-Seamer,1.2,5,394,31.6,100,0.267,0.512,0.374,10.2,6.0,5.5,0.277,0.516,0.382,44.4
53,Arozarena, Randy,668227,TB,FF,4-Seamer,2.6,10,389,28.1,100,0.276,0.553,0.434,31.5,25.0,19.5,0.264,0.568,0.432,60.8
54,Albies, Ozzie,645277,ATL,FF,4-Seamer,1.7,8,438,33.2,100,0.284,0.58,0.403,18.1,15.0,12.7,0.266,0.514,0.373,53.4
55,Betts, Mookie,605141,LAD,FF,4-Seamer,0.8,3,430,32.5,100,0.253,0.482,0.37,12.8,15.0,14.0,0.27,0.545,0.398,49.3
56,Taveras, Leody,665750,TEX,FF,4-Seamer,0.3,1,379,38.9,99,0.303,0.506,0.379,20.2,21.2,18.4,0.298,0.469,0.363,60.9
57,Bell, Josh,605137,CLE,FF,4-Seamer,0.3,1,375,33.0,99,0.28,0.451,0.386,24.1,21.2,21.9,0.302,0.498,0.399,46.8
58,Thomas, Lane,657041,WSH,FF,4-Seamer,-0.5,-2,437,32.5,99,0.306,0.576,0.423,19.3,19.2,15.6,0.3,0.55,0.394,54.4
59,Cronenworth, Jake,630105,SD,FF,4-Seamer,-1.5,-8,490,37.5,99,0.19,0.278,0.299,13.9,24.2,16.9,0.211,0.331,0.323,32.1
60,Peterson, Jace,607054,OAK,FF,4-Seamer,0.2,1,408,38.9,99,0.21,0.383,0.333,19.0,27.3,23.5,0.206,0.391,0.333,33.3
61,Candelario, Jeimer,600869,WSH,FF,4-Seamer,2.8,11,403,31.5,99,0.345,0.619,0.446,22.0,17.2,13.6,0.281,0.5,0.379,33.8
62,Chapman, Matt,656305,TOR,FF,4-Seamer,0.3,1,447,33.1,98,0.271,0.565,0.384,34.8,25.5,17.4,0.263,0.649,0.416,62.3
63,Soto, Juan,665742,SD,FF,4-Seamer,0.8,3,386,26.9,97,0.263,0.618,0.431,18.8,23.7,21.9,0.257,0.629,0.433,72.2
64,Bogaerts, Xander,593428,SD,FF,4-Seamer,-1.0,-4,352,28.5,97,0.226,0.369,0.307,16.3,12.4,12.6,0.252,0.474,0.353,42.5
65,Edman, Tommy,669242,STL,FF,4-Seamer,-0.5,-2,343,36.5,96,0.214,0.381,0.298,12.8,17.7,21.8,0.26,0.422,0.34,44.1
66,Walls, Taylor,670764,TB,FF,4-Seamer,-0.8,-3,346,36.1,95,0.156,0.377,0.311,21.8,25.3,22.9,0.137,0.24,0.263,32.1
67,Santana, Carlos,467793,PIT,FF,4-Seamer,-0.4,-1,367,31.8,95,0.279,0.36,0.332,22.8,17.9,17.9,0.26,0.36,0.306,31.4
68,Hernández, Teoscar,606192,SEA,SL,Slider,-1.2,-4,340,25.4,95,0.228,0.337,0.268,36.8,29.5,22.8,0.265,0.475,0.328,50.0
69,Ruiz, Keibert,660688,WSH,FF,4-Seamer,0.7,2,242,28.1,94,0.262,0.5,0.371,6.1,4.3,10.0,0.306,0.592,0.413,46.3
70,Ohtani, Shohei,660271,LAA,FF,4-Seamer,2.2,9,416,29.9,94,0.362,0.688,0.482,29.0,20.2,15.6,0.344,0.657,0.463,68.9
71,Carroll, Corbin,682998,AZ,FF,4-Seamer,3.6,14,389,31.5,94,0.35,0.75,0.504,16.7,20.2,18.1,0.302,0.611,0.429,41.9
72,Alonso, Pete,624413,NYM,FF,4-Seamer,0.0,0,367,32.6,94,0.169,0.494,0.348,21.3,20.2,19.0,0.237,0.615,0.416,50.0
73,Meneses, Joey,608841,WSH,FF,4-Seamer,-1.8,-6,315,26.1,94,0.261,0.337,0.271,20.5,23.4,23.9,0.282,0.417,0.308,58.6
74,Vaughn, Andrew,683734,CWS,FF,4-Seamer,-0.7,-3,360,28.5,93,0.207,0.39,0.306,12.9,12.9,13.0,0.253,0.47,0.353,47.1
75,Grisham, Trent,663757,SD,FF,4-Seamer,-0.4,-2,394,33.4,93,0.182,0.403,0.322,30.5,26.9,21.2,0.27,0.669,0.445,57.7
76,Davis, J.D.,605204,SF,FF,4-Seamer,2.0,7,348,32.6,93,0.308,0.513,0.385,29.8,25.8,23.8,0.328,0.588,0.437,61.4
77,Reynolds, Bryan,668804,PIT,FF,4-Seamer,-0.5,-2,339,29.9,92,0.26,0.416,0.349,20.0,15.2,15.1,0.306,0.523,0.402,59.4
78,Arenado, Nolan,571448,STL,SL,Slider,1.6,5,303,25.7,92,0.3,0.5,0.342,32.3,25.0,21.7,0.24,0.359,0.261,33.8
79,Torres, Gleyber,650402,NYY,FF,4-Seamer,0.5,2,360,27.9,92,0.275,0.55,0.386,23.0,19.6,13.7,0.283,0.56,0.4,63.5
80,Blackmon, Charlie,453568,COL,FF,4-Seamer,2.8,10,352,39.6,91,0.333,0.547,0.435,16.9,13.2,13.6,0.279,0.432,0.37,35.9
81,Rodríguez, Julio,677594,SEA,SL,Slider,-0.9,-2,278,22.2,91,0.217,0.373,0.301,32.7,25.3,23.5,0.255,0.462,0.34,48.3
82,Paredes, Isaac,670623,TB,FF,4-Seamer,1.4,5,338,29.8,91,0.268,0.524,0.37,9.4,14.3,13.3,0.255,0.413,0.327,40.6
83,Acuña Jr., Ronald,660670,ATL,FF,4-Seamer,3.1,13,417,29.8,91,0.4,0.72,0.509,15.8,8.8,6.8,0.391,0.705,0.503,63.8
84,Acuña Jr., Ronald,660670,ATL,SIFT,Sinker,0.3,1,274,19.6,91,0.301,0.518,0.381,5.0,7.7,12.3,0.335,0.654,0.443,55.3
85,Peña, Jeremy,665161,HOU,FF,4-Seamer,-2.1,-7,318,27.9,91,0.241,0.41,0.311,16.0,23.1,23.9,0.245,0.454,0.327,47.6
86,Donovan, Brendan,680977,STL,FF,4-Seamer,0.0,0,392,35.5,91,0.27,0.378,0.37,12.5,15.4,13.3,0.274,0.472,0.391,45.0
87,Volpe, Anthony,683011,NYY,FF,4-Seamer,2.2,8,354,31.6,91,0.26,0.61,0.405,29.9,35.2,24.6,0.216,0.504,0.365,58.7
88,Springer, George,543807,TOR,FF,4-Seamer,1.0,3,307,25.5,91,0.305,0.549,0.398,17.6,14.3,15.9,0.331,0.676,0.453,52.9
89,Abrams, CJ,682928,WSH,FF,4-Seamer,-2.2,-6,288,30.6,90,0.207,0.293,0.265,16.2,16.7,18.3,0.261,0.404,0.318,33.8
90,Steer, Spencer,668715,CIN,FF,4-Seamer,1.6,7,405,31.2,90,0.239,0.451,0.378,29.9,25.6,20.5,0.237,0.428,0.37,54.2
91,Bohm, Alec,664761,PHI,FF,4-Seamer,-0.4,-2,355,35.5,90,0.244,0.427,0.322,20.3,24.4,20.4,0.224,0.413,0.308,46.7
92,Rooker, Brent,667670,OAK,FF,4-Seamer,1.9,7,374,34.5,90,0.325,0.584,0.424,34.8,26.7,20.3,0.291,0.543,0.396,53.7
93,India, Jonathan,663697,CIN,SIFT,Sinker,-0.8,-2,308,21.4,90,0.263,0.421,0.359,13.9,15.6,19.7,0.261,0.462,0.361,46.0
94,Correa, Carlos,621043,MIN,FF,4-Seamer,-1.0,-3,321,26.6,90,0.2,0.412,0.31,20.6,24.4,24.2,0.275,0.559,0.389,55.2
95,Abreu, José,547989,HOU,FF,4-Seamer,-0.5,-2,437,34.8,90,0.221,0.338,0.319,22.1,22.2,13.2,0.25,0.411,0.343,50.0
96,Soler, Jorge,624585,MIA,SL,Slider,0.3,1,345,27.2,89,0.237,0.388,0.312,34.9,19.1,15.6,0.277,0.542,0.382,38.1
97,Perdomo, Geraldo,672695,AZ,FF,4-Seamer,0.8,3,350,34.1,89,0.315,0.493,0.402,9.9,11.2,10.9,0.205,0.283,0.296,25.0
98,Friedl, TJ,670770,CIN,FF,4-Seamer,0.8,3,340,37.6,89,0.342,0.553,0.41,6.5,11.2,11.9,0.285,0.389,0.337,21.7
99,Alvarez, Yordan,670541,HOU,FF,4-Seamer,2.4,8,333,35.1,89,0.288,0.534,0.413,16.3,20.2,21.7,0.297,0.606,0.444,67.9
100,Anderson, Brian,605119,MIL,FF,4-Seamer,-1.3,-5,362,30.2,89,0.173,0.307,0.274,34.0,32.6,24.8,0.161,0.3,0.28,44.7
101,Mullins, Cedric,656775,BAL,FF,4-Seamer,1.6,7,420,43.2,89,0.292,0.542,0.416,27.8,19.1,13.6,0.227,0.433,0.356,39.3
102,McCutchen, Andrew,457705,PIT,FF,4-Seamer,2.5,8,315,26.7,89,0.412,0.691,0.518,21.9,6.7,6.7,0.34,0.615,0.466,50.8
103,Naylor, Josh,647304,CLE,FF,4-Seamer,2.6,8,287,29.6,89,0.342,0.519,0.393,15.3,15.7,14.6,0.332,0.539,0.402,47.8
104,Renfroe, Hunter,592669,LAA,SL,Slider,-0.3,-1,307,27.5,89,0.205,0.361,0.282,31.4,24.7,21.6,0.213,0.385,0.284,47.5
105,France, Ty,664034,SEA,FF,4-Seamer,0.9,4,372,30.9,89,0.286,0.481,0.378,21.5,21.3,16.1,0.282,0.45,0.365,46.6
106,Vargas, Miguel,678246,LAD,FF,4-Seamer,-1.3,-5,385,35.4,88,0.145,0.261,0.27,24.0,29.5,22.4,0.145,0.252,0.272,42.2
107,Marsh, Brandon,669016,PHI,FF,4-Seamer,1.0,4,418,37.7,88,0.313,0.537,0.407,25.1,36.4,26.9,0.215,0.377,0.291,54.2
108,Bae, Ji Hwan,678225,PIT,FF,4-Seamer,-0.6,-2,332,37.1,87,0.263,0.342,0.322,25.4,21.8,24.7,0.232,0.304,0.284,39.0
109,Gorman, Nolan,669357,STL,FF,4-Seamer,1.2,4,372,34.4,87,0.25,0.417,0.349,34.4,29.9,25.7,0.215,0.401,0.34,57.4
110,Kim, Ha-Seong,673490,SD,FF,4-Seamer,-0.9,-4,438,35.1,87,0.236,0.389,0.338,25.8,29.9,16.7,0.224,0.358,0.322,34.0
111,Franco, Wander,677551,TB,CH,Changeup,0.3,1,264,20.8,87,0.247,0.365,0.298,17.0,9.2,12.3,0.274,0.372,0.282,21.8
112,Conforto, Michael,624424,SF,FF,4-Seamer,1.4,5,371,32.3,87,0.279,0.529,0.421,22.6,27.6,21.6,0.275,0.461,0.399,45.5
113,Walker, Christian,572233,AZ,FF,4-Seamer,0.8,3,386,29.7,87,0.267,0.533,0.386,23.2,23.0,16.4,0.204,0.403,0.317,47.3
114,Bichette, Bo,666182,TOR,SL,Slider,-1.5,-4,277,20.6,86,0.224,0.329,0.287,28.5,22.1,18.4,0.291,0.426,0.313,30.3
115,Kemp, Tony,643393,OAK,FF,4-Seamer,-0.7,-2,246,33.2,86,0.253,0.4,0.334,5.3,4.7,7.5,0.282,0.394,0.344,31.0
116,Suwinski, Jack,669261,PIT,FF,4-Seamer,0.1,0,326,30.5,85,0.214,0.514,0.379,27.7,31.8,25.7,0.24,0.62,0.427,65.9
117,Jung, Josh,673962,TEX,FF,4-Seamer,1.1,4,399,31.8,85,0.295,0.603,0.425,25.9,34.1,21.3,0.268,0.548,0.372,63.3
118,Bichette, Bo,666182,TOR,FF,4-Seamer,2.4,10,434,32.3,84,0.434,0.724,0.515,18.2,19.0,11.6,0.384,0.643,0.463,63.3
119,Robert Jr., Luis,673357,CWS,SL,Slider,-1.4,-4,299,24.3,84,0.188,0.362,0.265,43.4,38.1,32.0,0.169,0.35,0.241,31.3
120,Rodríguez, Julio,677594,SEA,FF,4-Seamer,0.7,2,351,28.0,84,0.253,0.36,0.323,18.4,25.0,22.3,0.272,0.418,0.339,57.4
121,Soler, Jorge,624585,MIA,FF,4-Seamer,1.4,5,344,27.1,84,0.257,0.73,0.441,23.0,26.2,22.7,0.274,0.706,0.433,47.2
122,Merrifield, Whit,593160,TOR,FF,4-Seamer,0.1,0,300,28.1,83,0.338,0.405,0.36,15.0,12.0,12.7,0.292,0.422,0.349,35.4
123,Drury, Brandon,592273,LAA,FF,4-Seamer,1.0,3,320,28.2,83,0.293,0.6,0.417,30.2,31.3,29.5,0.289,0.495,0.369,57.1
124,Martinez, J.D.,502110,LAD,FF,4-Seamer,1.6,4,270,26.5,83,0.256,0.654,0.378,27.7,33.7,30.8,0.256,0.617,0.368,61.5
125,Hayes, Ke'Bryan,663647,PIT,FF,4-Seamer,-0.8,-2,308,27.5,83,0.256,0.41,0.32,10.1,18.1,17.6,0.309,0.496,0.365,60.3
126,Rengifo, Luis,650859,LAA,FF,4-Seamer,-1.5,-5,298,33.9,82,0.197,0.282,0.285,18.4,13.4,9.8,0.259,0.395,0.338,36.7
127,Gurriel, Yuli,493329,MIA,FF,4-Seamer,-2.8,-8,275,38.0,82,0.205,0.26,0.244,16.0,12.2,13.9,0.247,0.353,0.289,43.9
128,Grandal, Yasmani,518735,CWS,FF,4-Seamer,-0.5,-2,341,36.2,82,0.311,0.527,0.391,16.6,11.0,9.2,0.269,0.446,0.344,36.9
129,Robert Jr., Luis,673357,CWS,FF,4-Seamer,3.9,12,316,25.7,81,0.4,0.971,0.586,31.3,24.7,19.6,0.39,0.906,0.563,64.0
130,Bellinger, Cody,641355,CHC,FF,4-Seamer,-1.3,-4,325,41.8,81,0.265,0.5,0.378,24.2,23.5,20.7,0.242,0.444,0.348,39.2
131,Báez, Javier,595879,DET,SL,Slider,-0.2,-1,273,24.4,80,0.237,0.342,0.276,33.1,17.5,15.6,0.248,0.38,0.287,39.7
132,Arenado, Nolan,571448,STL,FF,4-Seamer,2.8,9,319,27.1,80,0.304,0.739,0.463,16.0,15.0,13.5,0.303,0.713,0.449,54.2
133,Rosario, Amed,642708,CLE,FF,4-Seamer,-0.7,-3,393,33.8,80,0.221,0.294,0.307,24.2,18.8,12.4,0.24,0.334,0.316,41.5
134,Frazier, Adam,624428,BAL,FF,4-Seamer,0.8,3,373,35.6,80,0.352,0.521,0.395,11.4,8.8,7.3,0.323,0.414,0.351,28.8
135,Castellanos, Nick,592206,PHI,FF,4-Seamer,4.3,13,312,26.0,80,0.456,0.647,0.514,22.2,20.0,16.7,0.38,0.662,0.482,64.2
136,France, Ty,664034,SEA,SL,Slider,-0.5,-1,242,20.1,80,0.227,0.387,0.3,22.9,16.3,13.8,0.25,0.433,0.317,40.3
137,Berti, Jon,542932,MIA,FF,4-Seamer,-1.3,-4,339,38.8,80,0.301,0.397,0.331,19.5,21.3,19.5,0.282,0.423,0.332,38.6
138,Gurriel Jr., Lourdes,666971,AZ,FF,4-Seamer,0.4,1,328,30.3,79,0.319,0.486,0.37,12.2,19.0,17.0,0.295,0.507,0.374,56.9
139,Semien, Marcus,543760,TEX,SL,Slider,2.0,6,296,21.2,79,0.306,0.514,0.375,33.3,22.8,22.0,0.258,0.445,0.326,35.7
140,Stephenson, Tyler,663886,CIN,FF,4-Seamer,0.5,2,337,27.2,79,0.318,0.515,0.416,26.2,30.4,23.8,0.256,0.443,0.367,51.2
141,Steer, Spencer,668715,CIN,SIFT,Sinker,-1.1,-3,302,23.2,79,0.271,0.386,0.323,12.2,8.9,11.7,0.216,0.289,0.267,35.4
142,Kelenic, Jarred,672284,SEA,FF,4-Seamer,2.4,7,305,25.6,79,0.324,0.662,0.453,26.6,31.6,26.0,0.312,0.639,0.43,67.4
143,Langeliers, Shea,669127,OAK,FF,4-Seamer,-2.5,-9,363,36.0,79,0.116,0.174,0.183,35.1,32.9,22.8,0.158,0.301,0.245,44.4
144,Hays, Austin,669720,BAL,FF,4-Seamer,3.5,10,270,25.5,78,0.435,0.768,0.535,11.1,15.4,16.0,0.296,0.584,0.4,48.3
145,Wisdom, Patrick,621550,CHC,FF,4-Seamer,-3.1,-12,390,40.9,78,0.104,0.194,0.208,37.0,43.6,23.6,0.145,0.278,0.252,45.5
146,Rosario, Amed,642708,CLE,SL,Slider,-1.5,-4,257,22.1,78,0.192,0.288,0.231,32.1,29.5,24.0,0.21,0.297,0.24,40.4
147,Raleigh, Cal,663728,SEA,FF,4-Seamer,-1.8,-7,374,35.0,78,0.191,0.324,0.292,19.2,28.2,22.2,0.196,0.344,0.289,43.5
148,García, Luis,671277,WSH,FF,4-Seamer,-0.9,-2,264,24.2,77,0.343,0.507,0.393,10.5,10.4,12.3,0.3,0.547,0.401,52.5
149,Báez, Javier,595879,DET,FF,4-Seamer,-1.8,-6,317,28.3,77,0.167,0.273,0.255,32.1,31.2,22.6,0.206,0.318,0.281,50.0
150,Walker, Christian,572233,AZ,SIFT,Sinker,-0.7,-2,269,20.7,77,0.338,0.38,0.349,10.4,10.4,11.6,0.33,0.398,0.349,39.7
151,Call, Alex,669743,WSH,FF,4-Seamer,0.1,0,291,28.3,77,0.266,0.406,0.35,11.4,13.0,11.9,0.271,0.429,0.357,34.5
152,Contreras, Willson,575929,STL,FF,4-Seamer,-1.8,-6,332,29.9,77,0.162,0.25,0.238,25.7,31.2,21.8,0.213,0.325,0.285,52.3
153,Bichette, Bo,666182,TOR,SIFT,Sinker,0.9,2,258,19.2,76,0.311,0.365,0.318,6.7,7.9,10.7,0.314,0.423,0.33,47.1
154,Alonso, Pete,624413,NYM,SIFT,Sinker,0.3,1,256,22.7,76,0.278,0.472,0.341,9.0,10.5,17.0,0.319,0.596,0.404,39.1
155,Castellanos, Nick,592206,PHI,SL,Slider,2.1,6,285,23.8,76,0.333,0.667,0.436,47.3,35.5,28.4,0.268,0.475,0.321,41.7
156,Adames, Willy,642715,MIL,FF,4-Seamer,-0.2,-1,313,26.1,75,0.231,0.492,0.347,28.6,30.7,22.1,0.23,0.552,0.369,44.2
157,Gallo, Joey,608336,MIN,FF,4-Seamer,1.6,4,278,32.1,75,0.243,0.643,0.386,37.7,36.0,29.7,0.192,0.58,0.343,79.1
158,Hernández, Enrique,571771,BOS,FF,4-Seamer,0.6,2,309,28.9,75,0.328,0.5,0.407,19.4,6.7,7.0,0.24,0.372,0.327,23.7
159,Segura, Jean,516416,MIA,FF,4-Seamer,-2.4,-7,303,34.6,75,0.179,0.209,0.231,17.0,12.0,11.0,0.242,0.323,0.294,37.9
160,Cooper, Garrett,643265,MIA,FF,4-Seamer,-0.3,-1,313,33.9,74,0.229,0.414,0.286,33.3,39.2,27.4,0.223,0.419,0.29,47.6
161,García, Adolis,666969,TEX,SL,Slider,2.4,6,261,19.8,74,0.269,0.478,0.353,31.3,20.3,17.9,0.278,0.506,0.367,48.1
162,Turner, Trea,607208,PHI,SL,Slider,2.1,6,274,20.7,74,0.352,0.507,0.397,43.0,28.4,23.3,0.246,0.358,0.278,42.0
163,Riley, Austin,663586,ATL,SIFT,Sinker,-0.4,-1,264,18.9,74,0.281,0.344,0.335,6.3,8.1,10.9,0.345,0.47,0.4,49.2
164,Guerrero Jr., Vladimir,665489,TOR,SL,Slider,-2.1,-5,249,20.8,74,0.221,0.279,0.249,22.5,10.8,11.1,0.29,0.426,0.336,47.5
165,Rosario, Eddie,592696,ATL,FF,4-Seamer,1.1,3,289,30.6,74,0.329,0.614,0.416,29.6,21.6,21.1,0.321,0.601,0.407,57.4
166,Newman, Kevin,621028,CIN,FF,4-Seamer,1.5,4,255,32.8,74,0.311,0.525,0.399,13.7,16.2,15.4,0.282,0.442,0.369,39.2
